Date,Last Price
17/08/2011,1.6557
16/08/2011,1.6439
15/08/2011,1.6387
12/08/2011,1.6278
11/08/2011,1.6215
10/08/2011,1.6152
09/08/2011,1.621
08/08/2011,1.6359
05/08/2011,1.6391
04/08/2011,1.6296
03/08/2011,1.641
02/08/2011,1.6283
01/08/2011,1.629
29/07/2011,1.6426
28/07/2011,1.6333
27/07/2011,1.6327
26/07/2011,1.6387
25/07/2011,1.6286
22/07/2011,1.63
21/07/2011,1.6297
20/07/2011,1.6153
19/07/2011,1.6134
18/07/2011,1.6032
15/07/2011,1.6136
14/07/2011,1.6131
13/07/2011,1.6105
12/07/2011,1.5934
11/07/2011,1.5921
08/07/2011,1.6059
07/07/2011,1.597
06/07/2011,1.6
05/07/2011,1.6072
04/07/2011,1.6092
01/07/2011,1.6074
30/06/2011,1.6068
29/06/2011,1.6056
28/06/2011,1.6004
27/06/2011,1.5964
24/06/2011,1.5959
23/06/2011,1.5977
22/06/2011,1.6132
21/06/2011,1.6226
20/06/2011,1.6186
17/06/2011,1.6194
16/06/2011,1.6132
15/06/2011,1.6194
14/06/2011,5.8
13/06/2011,1.6294
10/06/2011,1.6227
09/06/2011,1.6376
08/06/2011,1.6405
07/06/2011,1.6433
06/06/2011,1.6357
03/06/2011,1.6426
02/06/2011,1.636
01/06/2011,1.6371
31/05/2011,1.6434
30/05/2011,1.6468
27/05/2011,1.651
26/05/2011,1.6376
25/05/2011,1.6273
24/05/2011,1.6178
23/05/2011,1.6108
20/05/2011,1.6229
19/05/2011,1.619
18/05/2011,1.6176
17/05/2011,1.6209
16/05/2011,1.6221
13/05/2011,1.6197
12/05/2011,1.6289
11/05/2011,1.636
10/05/2011,1.6329
09/05/2011,1.6341
06/05/2011,1.6367
05/05/2011,1.6423
04/05/2011,1.6518
03/05/2011,1.6529
02/05/2011,1.6686
29/04/2011,1.6707
28/04/2011,1.6638
27/04/2011,1.6549
26/04/2011,1.6477
25/04/2011,1.6493
22/04/2011,1.6509
21/04/2011,1.6546
20/04/2011,1.6397
19/04/2011,1.6316
18/04/2011,1.6248
15/04/2011,1.6328
14/04/2011,1.6348
13/04/2011,1.6269
12/04/2011,1.6274
11/04/2011,1.6371
08/04/2011,1.6383
07/04/2011,1.6317
06/04/2011,1.6316
05/04/2011,1.6282
04/04/2011,1.6116
01/04/2011,1.6111
31/03/2011,1.6065
30/03/2011,1.6054
29/03/2011,1.5986
28/03/2011,1.6016
25/03/2011,1.6042
24/03/2011,1.6126
23/03/2011,1.6245
22/03/2011,1.6381
21/03/2011,1.6305
18/03/2011,1.6234
17/03/2011,1.6129
16/03/2011,1.5995
15/03/2011,1.6097
14/03/2011,1.6174
11/03/2011,1.6082
10/03/2011,1.6061
09/03/2011,1.6197
08/03/2011,1.6156
07/03/2011,1.6194
04/03/2011,1.6269
03/03/2011,1.652
02/03/2011,1.6326
01/03/2011,1.6275
28/02/2011,1.6249
25/02/2011,1.6118
24/02/2011,1.6127
23/02/2011,1.6196
22/02/2011,1.6129
21/02/2011,1.6215
18/02/2011,1.6253
17/02/2011,1.66
16/02/2011,1.6065
15/02/2011,1.6141
14/02/2011,1.603
11/02/2011,1.6007
10/02/2011,1.612
09/02/2011,1.6097
08/02/2011,1.61
07/02/2011,1.6094
04/02/2011,1.65
03/02/2011,1.6151
02/02/2011,1.6169
01/02/2011,1.6137
31/01/2011,1.6033
28/01/2011,1.586
27/01/2011,1.5912
26/01/2011,1.5875
25/01/2011,1.5816
24/01/2011,1.5992
21/01/2011,1.6
20/01/2011,1.5899
19/01/2011,1.5987
18/01/2011,1.596
17/01/2011,1.5888
14/01/2011,1.587
13/01/2011,1.5863
12/01/2011,1.5744
11/01/2011,1.5618
10/01/2011,0
07/01/2011,1.5548
06/01/2011,1.5495
05/01/2011,1.5498
04/01/2011,1.559
03/01/2011,1.5498
31/12/2010,1.5612
30/12/2010,1.5394
29/12/2010,1.5485
28/12/2010,1.5381
27/12/2010,1.5392
24/12/2010,1.5444
23/12/2010,1.5413
22/12/2010,1.5371
21/12/2010,1.5469
20/12/2010,1.5509
17/12/2010,1.5533
16/12/2010,1.5615
15/12/2010,1.5565
14/12/2010,1.5803
13/12/2010,1.5884
10/12/2010,1.5802
09/12/2010,1.5763
08/12/2010,1.5772
07/12/2010,1.5767
06/12/2010,1.5699
03/12/2010,1.5778
02/12/2010,1.5595
01/12/2010,1.5594
30/11/2010,1.5582
29/11/2010,1.5556
26/11/2010,1.5592
25/11/2010,1.5772
24/11/2010,1.5787
23/11/2010,1.5811
22/11/2010,1.5903
19/11/2010,1.5979
18/11/2010,1.603
17/11/2010,1.5901
16/11/2010,1.5868
15/11/2010,1.6064
12/11/2010,1.6114
11/11/2010,1.6109
10/11/2010,1.6084
09/11/2010,1.6039
08/11/2010,1.6139
05/11/2010,1.6182
04/11/2010,1.6256
03/11/2010,1.6079
02/11/2010,1.6026
01/11/2010,1.6041
29/10/2010,1.6038
28/10/2010,1.5924
27/10/2010,1.5757
26/10/2010,1.5838
25/10/2010,1.573
22/10/2010,1.5682
21/10/2010,1.5718
20/10/2010,1.5861
19/10/2010,1.5732
18/10/2010,1.593
15/10/2010,1.5992
14/10/2010,1.5983
13/10/2010,1.5876
12/10/2010,1.5791
11/10/2010,1.5898
08/10/2010,1.596
07/10/2010,1.5877
06/10/2010,5.5
05/10/2010,1.5901
04/10/2010,1.5842
01/10/2010,1.5824
30/09/2010,1.5728
29/09/2010,1.5796
28/09/2010,1.5798
27/09/2010,1.5839
24/09/2010,1.5826
23/09/2010,1.5713
22/09/2010,1.5643
21/09/2010,1.5545
20/09/2010,1.5562
17/09/2010,1.5632
16/09/2010,1.5628
15/09/2010,1.5619
14/09/2010,1.5571
13/09/2010,1.5441
10/09/2010,1.5358
09/09/2010,1.5443
08/09/2010,1.5493
07/09/2010,1.533
06/09/2010,1.5415
03/09/2010,1.5452
02/09/2010,1.5394
01/09/2010,1.5451
31/08/2010,1.5339
30/08/2010,1.5472
27/08/2010,1.5529
26/08/2010,1.5533
25/08/2010,1.5461
24/08/2010,1.5462
23/08/2010,1.5519
20/08/2010,1.5534
19/08/2010,1.5611
18/08/2010,1.5616
17/08/2010,1.5578
16/08/2010,1.5683
13/08/2010,1.5592
12/08/2010,1.5578
11/08/2010,1.5657
10/08/2010,1.5793
09/08/2010,1.5927
06/08/2010,1.5942
05/08/2010,1.5864
04/08/2010,1.588
03/08/2010,1.593
02/08/2010,1.5885
30/07/2010,1.5689
29/07/2010,1.56
28/07/2010,1.5607
27/07/2010,1.5566
26/07/2010,1.5488
23/07/2010,1.5425
22/07/2010,1.5259
21/07/2010,1.5191
20/07/2010,1.5283
19/07/2010,1.5232
16/07/2010,1.5301
15/07/2010,1.5359
14/07/2010,1.5258
13/07/2010,1.5153
12/07/2010,1.5033
09/07/2010,1.5064
08/07/2010,1.5119
07/07/2010,1.5191
06/07/2010,1.517
05/07/2010,1.5127
02/07/2010,1.5195
01/07/2010,1.5101
30/06/2010,1.4963
29/06/2010,1.5086
28/06/2010,1.5091
25/06/2010,1.5063
24/06/2010,1.4954
23/06/2010,1.4896
22/06/2010,1.4845
21/06/2010,1.4799
18/06/2010,1.4824
17/06/2010,1.4799
16/06/2010,1.4827
15/06/2010,1.4815
14/06/2010,0
11/06/2010,1.4552
10/06/2010,1.4656
09/06/2010,1.4569
08/06/2010,1.4428
07/06/2010,1.4483
04/06/2010,1.4454
03/06/2010,1.4601
02/06/2010,1.466
01/06/2010,1.4672
31/05/2010,1.4529
28/05/2010,1.4458
27/05/2010,1.4546
26/05/2010,1.4424
25/05/2010,1.4359
24/05/2010,1.4445
21/05/2010,1.446
20/05/2010,1.4324
19/05/2010,1.4402
18/05/2010,1.4434
17/05/2010,1.4424
14/05/2010,1.4536
13/05/2010,1.4679
12/05/2010,1.488
11/05/2010,1.4991
10/05/2010,1.4854
07/05/2010,1.4804
06/05/2010,1.4948
05/05/2010,1.513
04/05/2010,1.5171
03/05/2010,0
30/04/2010,1.5274
29/04/2010,1.5325
28/04/2010,1.5189
27/04/2010,1.5288
26/04/2010,1.5445
23/04/2010,1.5377
22/04/2010,1.5354
21/04/2010,1.5411
20/04/2010,1.5355
19/04/2010,1.5309
16/04/2010,1.5363
15/04/2010,1.5492
14/04/2010,1.5478
13/04/2010,1.5368
12/04/2010,1.5364
09/04/2010,1.537
08/04/2010,1.5253
07/04/2010,1.5247
06/04/2010,1.5232
05/04/2010,1.5287
02/04/2010,1.5209
01/04/2010,1.5274
31/03/2010,1.5191
30/03/2010,1.5069
29/03/2010,1.4964
26/03/2010,1.4898
25/03/2010,1.4821
24/03/2010,1.4895
23/03/2010,1.5034
22/03/2010,1.5085
19/03/2010,1.5013
18/03/2010,1.5267
17/03/2010,1.5358
16/03/2010,1.518
15/03/2010,1.505
12/03/2010,1.5204
11/03/2010,1.5036
10/03/2010,1.4962
09/03/2010,1.5
08/03/2010,1.5084
05/03/2010,1.5137
04/03/2010,1.504
03/03/2010,1.5122
02/03/2010,1.4977
01/03/2010,1.5009
26/02/2010,1.5238
25/02/2010,1.5238
24/02/2010,1.5414
23/02/2010,1.5425
22/02/2010,1.5473
19/02/2010,1.5473
18/02/2010,1.5602
17/02/2010,1.5695
16/02/2010,1.5774
15/02/2010,1.5658
12/02/2010,1.5701
11/02/2010,1.5679
10/02/2010,1.5612
09/02/2010,1.5702
08/02/2010,1.5647
05/02/2010,1.5641
04/02/2010,1.5785
03/02/2010,1.5915
02/02/2010,1.5973
01/02/2010,1.5948
29/01/2010,1.5986
28/01/2010,6
27/01/2010,1.6181
26/01/2010,1.6154
25/01/2010,1.6231
22/01/2010,1.6113
21/01/2010,1.6211
20/01/2010,1.6278
19/01/2010,1.6377
18/01/2010,1.633
15/01/2010,1.6264
14/01/2010,1.6321
13/01/2010,1.6275
12/01/2010,1.617
11/01/2010,1.6117
08/01/2010,1.6023
07/01/2010,1.5942
06/01/2010,1.5996
05/01/2010,1.6004
04/01/2010,1.6126
01/01/2010,1.6151
