Date,Last Price
16/12/2016,7011.64
15/12/2016,6999.01
14/12/2016,6949.19
13/12/2016,6968.57
12/12/2016,6890.42
09/12/2016,6954.21
08/12/2016,6931.55
07/12/2016,6902.23
06/12/2016,6779.84
05/12/2016,6746.83
02/12/2016,6730.72
01/12/2016,6752.93
30/11/2016,6783.79
29/11/2016,6772
28/11/2016,6799.47
25/11/2016,6840.75
24/11/2016,6829.2
23/11/2016,6817.71
22/11/2016,6819.72
21/11/2016,6777.96
18/11/2016,6775.77
17/11/2016,6794.71
16/11/2016,6749.72
15/11/2016,6792.74
14/11/2016,6753.18
11/11/2016,6730.43
10/11/2016,6827.98
09/11/2016,6911.84
08/11/2016,6843.13
07/11/2016,6806.9
04/11/2016,6693.26
03/11/2016,6790.51
02/11/2016,6845.42
01/11/2016,6917.14
31/10/2016,6954.22
28/10/2016,6996.26
27/10/2016,6986.57
26/10/2016,6958.09
25/10/2016,7017.64
24/10/2016,6986.4
21/10/2016,7020.47
20/10/2016,7026.9
19/10/2016,7021.92
18/10/2016,7000.06
17/10/2016,6947.55
14/10/2016,7013.55
13/10/2016,6977.74
12/10/2016,7024.01
11/10/2016,7070.88
10/10/2016,7097.5
07/10/2016,7044.39
06/10/2016,6999.96
05/10/2016,7033.25
04/10/2016,7074.34
03/10/2016,6983.52
30/09/2016,6899.33
29/09/2016,6919.42
28/09/2016,6849.38
27/09/2016,6807.67
26/09/2016,6818.04
23/09/2016,6909.43
22/09/2016,6911.4
21/09/2016,6834.77
20/09/2016,6830.79
19/09/2016,6813.55
16/09/2016,6710.28
15/09/2016,6730.3
14/09/2016,6673.31
13/09/2016,6665.63
12/09/2016,6700.9
09/09/2016,6776.95
08/09/2016,6858.7
07/09/2016,6846.58
06/09/2016,6826.05
05/09/2016,6879.42
02/09/2016,6894.6
01/09/2016,6745.97
31/08/2016,6781.51
30/08/2016,6820.79
29/08/2016,6838.05
26/08/2016,6838.05
25/08/2016,6816.9
24/08/2016,6835.78
23/08/2016,6868.51
22/08/2016,6828.54
19/08/2016,6858.95
18/08/2016,6868.96
17/08/2016,6859.15
16/08/2016,6893.92
15/08/2016,6941.19
12/08/2016,6916.02
11/08/2016,6914.71
10/08/2016,6866.42
09/08/2016,6851.3
08/08/2016,6809.13
05/08/2016,6793.47
04/08/2016,6740.16
03/08/2016,6634.4
02/08/2016,6645.4
01/08/2016,6693.95
29/07/2016,6724.43
28/07/2016,6721.06
27/07/2016,6750.43
26/07/2016,6724.03
